,Player Name,Pick,Position,Team,Draft Year,Start Season,G,GS,Int,Int Yds,IntTD,PD,FF,Fmb,FR,FR Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,AV,Awards,AP DRoY-5,AP CPoY-2,AP CPoY-3,AP DPoY-7,AP CPoY-4,AP MVP-6,AP DPoY-5,AP CPoY-6,PB,AP DRoY-2,AP DPoY-17,AP DPoY-4,AP MVP-8,AP DRoY-3,AP DRoY-4,AP MVP-5,AP DPoY-1,AP-1,AP DPoY-2,AP-2,AP DPoY-3,AP CPoY-12,AP DRoY-1,AP DPoY-9,AP DPoY-6
727,Dylan Donahue,181,DL,NYJ,2017,2017,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,Ukeme Eligwe,183,LB,KAN,2017,2017,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,9.0,3.0,1.0,2.0,0.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,Nathan Gerry,184,S,PHI,2017,2017,46.0,22.0,3.0,59.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,3.5,163.0,101.0,62.0,8.0,7.0,0.0,19.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,Caleb Brantley,185,DT,CLE,2017,2017,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,19.0,13.0,6.0,3.0,2.0,0.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,Chuck Clark,186,DB,BAL,2017,2017,63.0,30.0,3.0,17.0,0.0,16.0,4.0,1.0,3.0,66.0,1.0,2.5,203.0,130.0,73.0,5.0,7.0,0.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,Michael Tyson,187,S,SEA,2017,2017,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,Tanzel Smart,189,DT,LAR,2017,2017,34.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,11.0,0.0,1.0,0.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,Xavier Woods,191,S,DAL,2017,2017,60.0,48.0,5.0,60.0,0.0,18.0,3.0,0.0,1.0,6.0,0.0,0.0,247.0,172.0,75.0,4.0,5.0,0.0,19.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,Jordan Evans,193,LB,CIN,2017,2017,60.0,9.0,2.0,7.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,3.5,122.0,78.0,44.0,6.0,5.0,0.0,9.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,Vincent Taylor,194,DT,MIA,2017,2017,39.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,63.0,41.0,22.0,7.0,4.0,0.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,Tanner Vallejo,195,LB,BUF,2017,2017,55.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,66.0,48.0,18.0,3.0,3.0,0.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,Al-Quadin Muhammad,196,DE,NOR,2017,2017,51.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,80.0,56.0,24.0,15.0,17.0,0.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,Jeremy Clark,197,CB,NYJ,2017,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,D.J. Jones,198,DT,SFO,2017,2017,44.0,29.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,70.0,52.0,18.0,13.0,6.0,0.0,16.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,Pita Taumoepenu,202,OLB,SFO,2017,2017,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,Derrick Jones,204,CB,NYJ,2017,2017,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,Jeremiah Ledbetter,205,DE,DET,2017,2017,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,18.0,9.0,9.0,1.0,7.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,Rudy Ford,208,S,ARI,2017,2017,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,28.0,7.0,1.0,0.0,0.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,Elijah Qualls,214,DT,PHI,2017,2017,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,Marquez White,216,CB,DAL,2017,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,Leon McQuay,218,S,KAN,2017,2017,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,Ifeadi Odenigbo,220,DL,MIN,2017,2017,41.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,56.0,1.0,10.5,72.0,41.0,31.0,10.0,31.0,1.0,10.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,Shalom Luani,221,S,OAK,2017,2017,31.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,21.0,7.0,1.0,1.0,0.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,Jalen Myrick,222,CB,JAX,2017,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,Stevie Tu'ikolovatu,223,NT,TAM,2017,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,Isaac Rochell,225,DT,LAC,2017,2017,51.0,9.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.5,74.0,42.0,32.0,10.0,12.0,1.0,8.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,Josh Carraway,227,OLB,TEN,2017,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,Joey Ivie,228,DT,DAL,2017,2017,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,Adrian Colbert,229,DB,SFO,2017,2017,33.0,19.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,93.0,74.0,19.0,1.0,0.0,0.0,8.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,Josh Harvey-Clemons,230,S,WAS,2017,2017,35.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.5,41.0,29.0,12.0,2.0,3.0,0.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,Elijah Lee,232,LB,MIN,2017,2017,50.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,84.0,66.0,18.0,4.0,1.0,0.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,Ejuan Price,234,DE,LAR,2017,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,Joshua Holsey,235,DB,WAS,2017,2017,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,Treyvon Hester,244,DT,OAK,2017,2017,41.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,40.0,19.0,21.0,4.0,8.0,0.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,Jack Tocho,245,CB,MIN,2017,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,Jordan Carrell,246,DT,DAL,2017,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,Keion Adams,248,OLB,PIT,2017,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,Pat O'Connor,250,DE,DET,2017,2017,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,14.0,9.0,5.0,2.0,4.0,0.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,Denzel Ward,4,CB,CLE,2018,2018,52.0,51.0,10.0,190.0,2.0,50.0,2.0,0.0,3.0,29.0,0.0,0.5,186.0,151.0,35.0,8.0,4.0,0.0,25.0,"PB, ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,Bradley Chubb,5,DE,DEN,2018,2018,41.0,41.0,1.0,21.0,0.0,4.0,4.0,0.0,1.0,4.0,0.0,20.5,144.0,92.0,52.0,29.0,50.0,0.0,24.0,"AP DRoY-3, , PB",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
767,Roquan Smith,8,ILB,CHI,2018,2018,61.0,59.0,5.0,91.0,1.0,17.0,1.0,1.0,1.0,0.0,0.0,14.0,524.0,348.0,176.0,43.0,17.0,0.0,41.0,", AP-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
768,Minkah Fitzpatrick,11,S,MIA,2018,2018,64.0,59.0,13.0,289.0,3.0,36.0,4.0,0.0,5.0,77.0,1.0,0.0,352.0,239.0,113.0,5.0,1.0,0.0,40.0,", PB,AP-1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
769,Vita Vea,12,DT,TAM,2018,2018,50.0,45.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,11.5,106.0,68.0,38.0,16.0,31.0,0.0,25.0,", PB",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,Daron Payne,13,DT,WAS,2018,2018,64.0,58.0,1.0,0.0,0.0,9.0,4.0,0.0,3.0,15.0,0.0,14.5,227.0,129.0,98.0,22.0,35.0,0.0,29.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,Marcus Davenport,14,DE,NOR,2018,2018,48.0,23.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,1.0,0.0,21.0,113.0,62.0,51.0,23.0,52.0,0.0,14.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,Tremaine Edmunds,16,ILB,BUF,2018,2018,61.0,61.0,4.0,23.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,5.5,463.0,293.0,170.0,26.0,15.0,1.0,42.0,", PB",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Derwin James,17,S,LAC,2018,2018,50.0,50.0,7.0,50.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,9.5,372.0,237.0,135.0,19.0,18.0,0.0,25.0,"PB,AP-1,AP DRoY-2, , PB,AP CPoY-3, PB,AP-2",0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
774,Jaire Alexander,18,CB,GNB,2018,2018,48.0,46.0,5.0,90.0,0.0,44.0,2.0,2.0,3.0,0.0,0.0,1.5,188.0,160.0,28.0,7.0,2.0,1.0,23.0,", PB,AP-2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
775,Leighton Vander Esch,19,OLB,DAL,2018,2018,52.0,46.0,3.0,63.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,2.5,349.0,225.0,124.0,8.0,4.0,0.0,29.0,"PB,AP-2, ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
776,Rashaan Evans,22,ILB,TEN,2018,2018,59.0,50.0,2.0,1.0,0.0,8.0,1.0,0.0,3.0,78.0,1.0,3.0,317.0,196.0,121.0,15.0,13.0,0.0,27.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,Terrell Edmunds,28,S,PIT,2018,2018,64.0,60.0,5.0,61.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,3.0,340.0,235.0,105.0,12.0,7.0,0.0,23.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,Taven Bryan,29,DT,JAX,2018,2018,63.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.5,86.0,51.0,35.0,15.0,25.0,0.0,11.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,Mike Hughes,30,CB,MIN,2018,2018,41.0,12.0,3.0,28.0,1.0,19.0,7.0,5.0,4.0,23.0,1.0,0.0,127.0,107.0,20.0,2.0,0.0,0.0,8.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,Shaquille Leonard,36,LB,IND,2018,2018,58.0,58.0,11.0,142.0,1.0,30.0,17.0,3.0,7.0,34.0,0.0,15.0,538.0,343.0,195.0,30.0,20.0,0.0,59.0,"AP-1,AP DRoY-1, PB,AP-2, PB,AP-1",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0
781,Harold Landry,41,OLB,TEN,2018,2018,64.0,52.0,2.0,0.0,0.0,8.0,3.0,0.0,2.0,0.0,0.0,31.0,256.0,164.0,92.0,41.0,66.0,0.0,30.0,", PB",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,Josh Jackson,45,CB,GNB,2018,2018,44.0,15.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,90.0,72.0,18.0,2.0,0.0,0.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,Breeland Speaks,46,DE,KAN,2018,2018,16.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.5,24.0,15.0,9.0,3.0,8.0,0.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,Uchenna Nwosu,48,OLB,LAC,2018,2018,62.0,25.0,1.0,2.0,0.0,8.0,3.0,0.0,1.0,-6.0,0.0,15.0,132.0,85.0,47.0,21.0,45.0,0.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,Kemoko Turay,52,OLB,IND,2018,2018,38.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,12.0,33.0,22.0,11.0,7.0,29.0,0.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,M.J. Stewart,53,CB,TAM,2018,2018,50.0,9.0,2.0,51.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,137.0,111.0,26.0,6.0,3.0,0.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,Jessie Bates III,54,S,CIN,2018,2018,63.0,63.0,10.0,152.0,1.0,35.0,2.0,0.0,2.0,46.0,0.0,0.0,408.0,289.0,119.0,5.0,2.0,0.0,27.0,", AP-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
788,Donte Jackson,55,CB,CAR,2018,2018,55.0,51.0,12.0,156.0,0.0,38.0,2.0,0.0,1.0,-1.0,0.0,1.0,209.0,167.0,42.0,9.0,1.0,0.0,19.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,Duke Dawson,56,CB,NWE,2018,2018,26.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,17.0,10.0,0.0,0.0,0.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,P.J. Hall,57,DT,OAK,2018,2018,40.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.5,82.0,52.0,30.0,10.0,9.0,0.0,11.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,Isaiah Oliver,58,CB,ATL,2018,2018,50.0,33.0,1.0,0.0,0.0,27.0,3.0,0.0,1.0,2.0,0.0,1.0,166.0,128.0,38.0,4.0,4.0,0.0,11.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,Carlton Davis,63,CB,TAM,2018,2018,51.0,50.0,6.0,67.0,0.0,52.0,2.0,0.0,3.0,6.0,0.0,0.0,207.0,175.0,32.0,9.0,0.0,0.0,19.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,Tyquan Lewis,64,DE,IND,2018,2018,41.0,12.0,1.0,8.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,8.5,56.0,41.0,15.0,15.0,21.0,0.0,9.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,Lorenzo Carter,66,DE,NYG,2018,2018,49.0,33.0,1.0,1.0,0.0,15.0,3.0,0.0,1.0,0.0,0.0,14.5,153.0,94.0,59.0,21.0,35.0,0.0,18.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,Chad Thomas,67,DE,CLE,2018,2018,20.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,26.0,17.0,9.0,6.0,4.0,0.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,Justin Reid,68,S,HOU,2018,2018,57.0,53.0,7.0,228.0,1.0,23.0,2.0,0.0,3.0,0.0,0.0,2.0,315.0,230.0,85.0,11.0,6.0,0.0,18.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,B.J. Hill,69,DT,NYG,2018,2018,64.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,166.0,91.0,75.0,16.0,25.0,0.0,12.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,Fred Warner,70,OLB,SFO,2018,2018,64.0,64.0,3.0,49.0,1.0,25.0,6.0,0.0,6.0,0.0,0.0,4.5,504.0,332.0,172.0,22.0,17.0,0.0,43.0,", PB,AP-1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
799,Nathan Shepherd,72,DT,NYJ,2018,2018,56.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,71.0,36.0,35.0,9.0,27.0,0.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,Jerome Baker,73,OLB,MIA,2018,2018,64.0,53.0,3.0,59.0,1.0,14.0,5.0,1.0,0.0,0.0,0.0,17.0,409.0,265.0,144.0,23.0,35.0,0.0,26.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,Derrick Nnadi,75,DT,KAN,2018,2018,64.0,52.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,168.0,79.0,89.0,5.0,7.0,0.0,23.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,Sam Hubbard,77,DE,CIN,2018,2018,60.0,44.0,0.0,0.0,0.0,11.0,4.0,0.0,3.0,62.0,1.0,24.0,239.0,139.0,100.0,34.0,50.0,0.0,24.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,Malik Jefferson,78,OLB,CIN,2018,2018,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,7.0,0.0,0.0,0.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,Rasheem Green,79,DT,SEA,2018,2018,53.0,24.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0,36.0,0.0,13.5,94.0,56.0,38.0,12.0,27.0,0.0,14.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,Tracy Walker,82,S,DET,2018,2018,59.0,34.0,3.0,5.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,2.0,319.0,238.0,81.0,14.0,3.0,0.0,11.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,Justin Jones,84,DT,LAC,2018,2018,51.0,35.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,4.5,118.0,63.0,55.0,12.0,13.0,0.0,17.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,Rashaan Gaulden,85,CB,CAR,2018,2018,27.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,14.0,6.0,2.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,Arden Key,87,DE,OAK,2018,2018,54.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.5,71.0,45.0,26.0,13.0,43.0,0.0,8.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,Oren Burks,88,ILB,GNB,2018,2018,59.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5,92.0,63.0,29.0,2.0,2.0,0.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,Deadrin Senat,90,DT,ATL,2018,2018,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,27.0,24.0,4.0,6.0,0.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,Ronnie Harrison,93,S,JAX,2018,2018,51.0,40.0,5.0,127.0,1.0,22.0,0.0,0.0,2.0,0.0,0.0,5.0,199.0,132.0,67.0,9.0,4.0,0.0,17.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,Tarvarius Moore,95,S,SFO,2018,2018,61.0,13.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,3.0,0.0,0.0,108.0,80.0,28.0,1.0,0.0,0.0,8.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,Harrison Phillips,96,DT,BUF,2018,2018,45.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.5,107.0,60.0,47.0,8.0,13.0,0.0,10.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,Isaac Yiadom,99,CB,DEN,2018,2018,61.0,20.0,1.0,4.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.5,119.0,87.0,32.0,1.0,1.0,0.0,10.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
