,Player Name,Pick,Position,Team,Draft Year,Start Season,G,GS,Att,Rush Yds,Rush TD,Rush 1D,Tgt,Rec,Rec Yds,Rec TD,Rec 1D,Touch,YScm,RRTD,Fmb,AV,Rush Succ%,Y/A,Rush Y/G,A/G,Y/R,Rec Succ%,R/G,Rec Y/G,Ctch%,Y/Tgt,Y/Tch,Awards,AP OPoY-4,AP CPoY-2,AP CPoY-5,AP OPoY-1,AP ORoY-1,AP ORoY-2,AP CPoY-3,AP ORoY-3,AP MVP-3,AP OPoY-11,AP CPoY-4,AP ORoY-4,AP CPoY-6,AP MVP-9,PB,AP MVP-8,AP OPoY-6,AP OPoY-8,AP OPoY-3,AP MVP-5,AP OPoY-2,AP-1,AP-2,AP MVP-2,AP OPoY-5
347,Eric Saubert,174,TE,ATL,2017,2017,40.0,5.0,0.0,0.0,0.0,0.0,16.0,10.0,85.0,0.0,3.0,10.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3500000000000005,0.0,0.42500000000000004,3.875,49.325,4.075,6.3500000000000005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,Trent Taylor,177,WR,SFO,2017,2017,45.0,2.0,0.0,0.0,0.0,0.0,125.0,81.0,772.0,3.0,45.0,81.0,772.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,11.85,47.125,1.525,15.400000000000002,62.349999999999994,7.55,11.85,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,T.J. Logan,179,RB,ARI,2017,2017,22.0,0.0,5.0,50.0,0.0,2.0,10.0,9.0,12.0,0.0,0.0,14.0,62.0,0.0,0.0,0.0,11.899999999999999,1.075,1.2000000000000002,0.125,2.95,8.325,0.22499999999999998,0.25,41.675,2.4,2.2249999999999996,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Aaron Jones,182,RB,GNB,2017,2017,54.0,42.0,651.0,3364.0,37.0,171.0,184.0,131.0,1057.0,6.0,47.0,782.0,4421.0,43.0,6.0,35.0,54.474999999999994,5.275,61.175000000000004,11.775,6.9,39.7,2.375,18.5,67.75,4.925000000000001,5.625,", PB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
351,Elijah McGuire,188,RB,NYJ,2017,2017,24.0,5.0,180.0,591.0,4.0,29.0,57.0,36.0,370.0,2.0,20.0,216.0,961.0,6.0,4.0,6.0,16.65,1.65,13.55,4.25,5.15,23.475,0.875,8.8,31.675,3.25,2.225,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Alex Armah,192,FB,CAR,2017,2017,57.0,4.0,21.0,35.0,3.0,9.0,12.0,8.0,29.0,0.0,1.0,29.0,64.0,3.0,0.0,0.0,36.099999999999994,1.25,0.55,0.35,2.9,18.05,0.125,0.45,63.9,2.5,1.65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,De'Angelo Henderson,203,RB,DEN,2017,2017,8.0,0.0,9.0,32.0,0.0,2.0,2.0,2.0,36.0,1.0,1.0,11.0,68.0,1.0,1.0,0.0,32.15,2.85,2.225,0.5249999999999999,4.5,12.5,0.1,1.8,25.0,4.5,3.725,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Robert Davis,209,WR,WAS,2017,2017,7.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,17.0,0.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125,0.0,0.075,0.7,10.0,0.85,2.125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Stacy Coley,219,WR,MIN,2017,2017,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,David Moore,226,WR,SEA,2017,2017,47.0,14.0,12.0,91.0,0.0,5.0,134.0,78.0,1163.0,13.0,51.0,90.0,1254.0,13.0,5.0,12.0,60.425,5.225,1.475,0.2,11.674999999999999,35.225,1.25,18.85,43.4,6.550000000000001,11.025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,Isaiah Ford,237,WR,MIA,2017,2017,32.0,3.0,1.0,11.0,0.0,1.0,97.0,63.0,681.0,2.0,41.0,64.0,692.0,2.0,0.0,5.0,25.0,2.75,0.35,0.025,8.475,42.275,1.65,17.625,49.975,5.7,8.475,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,Devante Mays,238,RB,GNB,2017,2017,8.0,0.0,4.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,0.075,0.025,0.125,0.0,0.0,0.1,0.0,25.0,0.0,0.025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,Noah Brown,239,WR,DAL,2017,2017,50.0,5.0,1.0,4.0,0.0,0.0,66.0,39.0,425.0,0.0,17.0,40.0,429.0,0.0,0.0,3.0,0.0,1.0,0.075,0.025,10.4,47.375,0.75,8.274999999999999,57.3,6.074999999999999,10.275,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,Marquez Williams,240,FB,JAX,2017,2017,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,Chris Carson,249,RB,SEA,2017,2017,45.0,44.0,715.0,3270.0,21.0,192.0,125.0,101.0,775.0,7.0,34.0,816.0,4045.0,28.0,11.0,29.0,51.675,4.525,68.25,15.05,7.9,59.75,2.2,17.0,82.475,6.5249999999999995,4.949999999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Mason Schreck,251,TE,CIN,2017,2017,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Matthew Dayes,252,RB,CLE,2017,2017,23.0,0.0,5.0,13.0,0.0,1.0,5.0,4.0,29.0,0.0,1.0,9.0,42.0,0.0,0.0,0.0,5.0,0.65,0.2,0.075,1.825,10.0,0.075,0.45,20.0,1.45,1.175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,Saquon Barkley,2,RB,NYG,2018,2018,44.0,44.0,659.0,2937.0,19.0,123.0,260.0,190.0,1482.0,8.0,60.0,849.0,4419.0,27.0,3.0,29.0,37.849999999999994,3.7750000000000004,55.375,13.75,8.175,38.349999999999994,3.9749999999999996,32.25,71.25,5.824999999999999,4.8,"PB,AP ORoY-1, ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
365,D.J. Moore,24,WR,CAR,2018,2018,63.0,56.0,29.0,282.0,0.0,14.0,498.0,301.0,4313.0,14.0,209.0,330.0,4595.0,14.0,7.0,35.0,69.075,9.225,4.45,0.45000000000000007,14.575000000000001,53.15,4.775,68.8,61.125,8.875,14.249999999999998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,Hayden Hurst,25,TE,BAL,2018,2018,57.0,18.0,1.0,0.0,0.0,0.0,181.0,125.0,1304.0,12.0,70.0,126.0,1304.0,12.0,3.0,13.0,0.0,0.0,0.0,0.025,10.7,54.375,2.125,22.025,70.225,7.4,10.475,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,Calvin Ridley,26,WR,ATL,2018,2018,49.0,35.0,13.0,62.0,0.0,4.0,380.0,248.0,3342.0,28.0,167.0,261.0,3404.0,28.0,3.0,27.0,47.5,5.425,1.0999999999999999,0.22500000000000003,12.725,53.25,5.25,66.425,64.95,8.3,12.375,", AP-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
368,Rashaad Penny,27,RB,SEA,2018,2018,37.0,6.0,280.0,1572.0,11.0,63.0,31.0,23.0,206.0,1.0,9.0,303.0,1778.0,12.0,1.0,12.0,47.95,5.0,38.275000000000006,7.050000000000001,6.675000000000001,29.25,0.5,4.625,55.675,4.95,5.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,Sony Michel,31,RB,NWE,2018,2018,55.0,35.0,743.0,3137.0,18.0,177.0,73.0,47.0,386.0,2.0,21.0,790.0,3523.0,20.0,4.0,22.0,50.050000000000004,4.5,57.05,13.125,9.325,51.425000000000004,0.825,7.475,66.25,6.449999999999999,4.775,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,Nick Chubb,35,RB,CLE,2018,2018,58.0,51.0,908.0,4816.0,36.0,226.0,121.0,92.0,751.0,3.0,33.0,1000.0,5567.0,39.0,6.0,37.0,48.05,5.324999999999999,83.625,15.675,8.325,49.35,1.5749999999999997,12.9,77.85,6.525,5.6000000000000005,", PB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
371,Ronald Jones II,38,RB,TAM,2018,2018,55.0,25.0,488.0,2174.0,18.0,109.0,104.0,76.0,571.0,1.0,18.0,564.0,2745.0,19.0,7.0,18.0,49.675000000000004,3.8499999999999996,36.725,8.35,6.75,41.8,1.325,9.7,74.725,5.050000000000001,4.324999999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,Courtland Sutton,40,WR,DEN,2018,2018,50.0,40.0,4.0,16.0,0.0,1.0,312.0,175.0,2658.0,12.0,117.0,179.0,2674.0,12.0,2.0,21.0,25.0,1.175,0.25,0.07500000000000001,16.900000000000002,44.425,3.375,56.275,54.325,9.075,16.7,", PB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373,Mike Gesicki,42,TE,MIA,2018,2018,64.0,30.0,0.0,0.0,0.0,0.0,318.0,199.0,2255.0,13.0,109.0,199.0,2255.0,13.0,2.0,18.0,0.0,0.0,0.0,0.0,11.100000000000001,0.0,3.0999999999999996,35.25,63.425,7.0,11.100000000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Kerryon Johnson,43,RB,DET,2018,2018,35.0,16.0,283.0,1225.0,8.0,63.0,80.0,61.0,527.0,3.0,29.0,344.0,1752.0,11.0,3.0,11.0,39.25,3.125,31.45,7.3,7.3,38.325,1.425,12.225000000000001,55.475,5.3,3.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Dante Pettis,44,WR,SFO,2018,2018,33.0,12.0,1.0,-2.0,0.0,0.0,91.0,52.0,739.0,9.0,34.0,53.0,737.0,9.0,4.0,7.0,0.0,-0.5,-0.05,0.025,13.725000000000001,40.800000000000004,1.7999999999999998,22.174999999999997,58.75,8.25,13.55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Christian Kirk,47,WR,ARI,2018,2018,56.0,41.0,16.0,142.0,0.0,8.0,358.0,236.0,2902.0,17.0,126.0,252.0,3044.0,17.0,1.0,26.0,82.5,8.375,2.7249999999999996,0.32500000000000007,12.45,51.625,4.175000000000001,51.474999999999994,65.45,8.175,12.274999999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Dallas Goedert,49,TE,PHI,2018,2018,57.0,40.0,0.0,0.0,0.0,0.0,272.0,193.0,2295.0,16.0,118.0,193.0,2295.0,16.0,3.0,20.0,0.0,0.0,0.0,0.0,11.7,61.25,3.4749999999999996,41.075,71.55,8.4,11.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,Anthony Miller,51,WR,CHI,2018,2018,50.0,18.0,9.0,37.0,0.0,1.0,227.0,140.0,1589.0,12.0,79.0,149.0,1626.0,12.0,4.0,13.0,29.175,2.325,0.6,0.15,9.875,42.875,2.65,26.95,59.2,6.0,9.45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Derrius Guice,59,RB,WAS,2018,2018,5.0,1.0,42.0,245.0,2.0,9.0,9.0,7.0,79.0,1.0,2.0,49.0,324.0,3.0,0.0,2.0,12.5,1.45,12.25,2.1,2.825,13.9,0.35,3.95,19.45,2.2,1.65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,James Washington,60,WR,PIT,2018,2018,60.0,25.0,2.0,13.0,0.0,0.0,218.0,114.0,1629.0,11.0,70.0,116.0,1642.0,11.0,1.0,12.0,12.5,1.625,0.225,0.025,13.825,42.475,1.875,27.0,51.3,7.1,13.725,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,DJ Chark,61,WR,JAX,2018,2018,43.0,30.0,2.0,20.0,0.0,1.0,265.0,147.0,2042.0,15.0,92.0,149.0,2062.0,15.0,1.0,14.0,12.5,2.5,0.325,0.025,15.375,42.50000000000001,3.0250000000000004,43.95,48.625,7.125,15.350000000000001,", PB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
382,Royce Freeman,71,RB,DEN,2018,2018,61.0,8.0,353.0,1356.0,8.0,70.0,99.0,79.0,486.0,1.0,20.0,432.0,1842.0,9.0,1.0,11.0,43.65,3.925,22.525,5.875,6.3999999999999995,47.375,1.3,7.825000000000001,77.7,4.925,4.35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Michael Gallup,81,WR,DAL,2018,2018,55.0,43.0,0.0,0.0,0.0,0.0,348.0,193.0,2902.0,15.0,138.0,193.0,2902.0,15.0,0.0,24.0,0.0,0.0,0.0,0.0,14.8,0.0,3.6,53.225,54.900000000000006,8.125,14.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Mark Andrews,86,TE,BAL,2018,2018,62.0,18.0,1.0,0.0,0.0,0.0,389.0,263.0,3466.0,29.0,184.0,264.0,3466.0,29.0,5.0,34.0,0.0,0.0,0.0,0.025,13.575,59.24999999999999,4.2,55.375,67.275,9.15,13.55,", PB, PB,AP-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
385,Tre'Quan Smith,91,WR,NOR,2018,2018,51.0,29.0,1.0,3.0,0.0,0.0,169.0,112.0,1486.0,17.0,80.0,113.0,1489.0,17.0,2.0,14.0,0.0,0.75,0.05,0.025,13.325,59.85,2.2,29.025,66.9,8.9,13.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Jordan Akins,98,TE,HOU,2018,2018,58.0,23.0,2.0,7.0,0.0,2.0,162.0,114.0,1260.0,3.0,63.0,116.0,1267.0,3.0,2.0,11.0,50.0,1.75,0.125,0.05,11.149999999999999,55.99999999999999,1.9999999999999998,21.925,70.425,7.825,11.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Ian Thomas,101,TE,CAR,2018,2018,65.0,30.0,0.0,0.0,0.0,0.0,140.0,90.0,802.0,4.0,47.0,90.0,802.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,8.875,0.0,1.4249999999999998,12.375,62.825,5.575,8.875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Keke Coutee,103,WR,HOU,2018,2018,25.0,10.0,5.0,14.0,1.0,2.0,118.0,84.0,946.0,4.0,42.0,89.0,960.0,5.0,5.0,7.0,33.325,1.75,0.4,0.175,9.725,41.65,2.925,32.125,77.975,7.275,9.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Nyheim Hines,104,RB,IND,2018,2018,65.0,12.0,282.0,1169.0,9.0,72.0,272.0,210.0,1537.0,7.0,83.0,492.0,2706.0,16.0,5.0,24.0,47.175,4.175000000000001,18.0,4.375,7.375,46.5,3.25,23.725,76.7,5.6,5.550000000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Antonio Callaway,105,WR,CLE,2018,2018,25.0,14.0,2.0,7.0,0.0,1.0,98.0,53.0,695.0,5.0,31.0,55.0,702.0,5.0,1.0,5.0,12.5,0.875,0.1,0.025,8.675,33.575,1.2750000000000001,15.725000000000001,39.425,4.575,8.575,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Chris Herndon,107,TE,NYJ,2018,2018,49.0,30.0,0.0,0.0,0.0,0.0,110.0,75.0,836.0,8.0,46.0,75.0,836.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,9.8,0.0,1.4,14.7,61.4,6.1499999999999995,9.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,Mark Walton,112,RB,CIN,2018,2018,21.0,4.0,67.0,235.0,0.0,16.0,29.0,20.0,130.0,0.0,4.0,87.0,365.0,0.0,1.0,3.0,19.775,1.5499999999999998,7.7749999999999995,2.15,3.525,11.45,0.625,3.9,33.475,2.325,2.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,DaeSean Hamilton,113,WR,DEN,2018,2018,46.0,9.0,0.0,0.0,0.0,0.0,141.0,81.0,833.0,5.0,51.0,81.0,833.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,7.85,0.0,1.3250000000000002,13.575,43.2,4.45,7.85,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Will Dissly,120,TE,SEA,2018,2018,41.0,36.0,1.0,7.0,0.0,0.0,96.0,76.0,900.0,9.0,42.0,77.0,907.0,9.0,2.0,7.0,25.0,1.75,0.3,0.05,13.1,60.075,2.175,28.450000000000003,76.47500000000001,9.6,13.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,Durham Smythe,123,TE,MIA,2018,2018,63.0,41.0,2.0,3.0,0.0,2.0,95.0,73.0,680.0,2.0,32.0,75.0,683.0,2.0,0.0,5.0,25.0,0.375,0.05,0.025,9.025,58.00000000000001,1.125,10.575,69.275,6.25,8.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,Ito Smith,126,RB,ATL,2018,2018,36.0,0.0,176.0,693.0,7.0,37.0,72.0,55.0,314.0,0.0,14.0,231.0,1007.0,7.0,2.0,6.0,64.475,4.15,15.175,3.75,4.475,28.349999999999998,1.175,7.175000000000001,57.1,3.475,4.525,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,Kalen Ballage,131,RB,MIA,2018,2018,52.0,8.0,213.0,665.0,7.0,47.0,79.0,54.0,293.0,0.0,11.0,267.0,958.0,7.0,2.0,6.0,42.75,3.3499999999999996,14.200000000000001,4.55,5.1,29.599999999999998,1.1749999999999998,6.4,61.775,3.3249999999999997,3.6999999999999997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,Jaleel Scott,132,WR,BAL,2018,2018,4.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,22.0,0.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.325,4.5,33.325,4.5,5.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,J'Mon Moore,133,WR,GNB,2018,2018,12.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,15.0,0.0,1.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.875,0.0,0.05,0.325,16.675,1.25,1.875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Chase Edmonds,134,RB,ARI,2018,2018,57.0,15.0,333.0,1551.0,9.0,80.0,164.0,128.0,921.0,5.0,42.0,461.0,2472.0,14.0,4.0,18.0,46.75,4.574999999999999,28.4,6.049999999999999,7.2,42.125,2.275,16.375,76.07499999999999,5.35,5.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,Dalton Schultz,137,TE,DAL,2018,2018,60.0,36.0,0.0,0.0,0.0,0.0,212.0,154.0,1545.0,12.0,82.0,154.0,1545.0,12.0,1.0,13.0,0.0,0.0,0.0,0.0,8.975,0.0,2.425,24.2,66.6,6.125000000000001,8.975,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,Justin Watson,144,WR,TAM,2018,2018,40.0,4.0,0.0,0.0,0.0,0.0,40.0,23.0,258.0,2.0,15.0,23.0,258.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7.25,0.0,0.4,4.7,38.65,4.075,7.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Troy Fumagalli,156,TE,DEN,2018,2018,19.0,5.0,0.0,0.0,0.0,0.0,24.0,14.0,118.0,2.0,7.0,14.0,118.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.075,0.0,0.375,3.375,30.0,2.375,4.075,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,Tyler Conklin,157,TE,MIN,2018,2018,64.0,21.0,0.0,0.0,0.0,0.0,130.0,93.0,922.0,4.0,42.0,93.0,922.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,10.649999999999999,60.0,1.4,13.924999999999999,73.65,7.775,10.649999999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Daurice Fountain,159,WR,IND,2018,2018,8.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,23.0,0.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875,0.0,0.1,1.15,16.675,1.925,2.875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Jaylen Samuels,165,TE,PIT,2018,2018,45.0,8.0,136.0,564.0,4.0,32.0,104.0,85.0,468.0,1.0,23.0,221.0,1032.0,5.0,2.0,7.0,51.025,3.0500000000000003,11.0,2.7499999999999996,5.999999999999999,30.749999999999996,1.7249999999999999,8.95,77.875,4.775,4.175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Jordan Wilkins,169,RB,IND,2018,2018,50.0,4.0,195.0,951.0,4.0,44.0,44.0,35.0,233.0,0.0,6.0,230.0,1184.0,4.0,2.0,8.0,39.125,3.825,15.85,3.25,5.05,34.65,0.575,3.85,58.175,3.875,3.95,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,Marquez Valdes-Scantling,174,WR,GNB,2018,2018,59.0,39.0,8.0,51.0,0.0,3.0,247.0,123.0,2153.0,13.0,82.0,131.0,2204.0,13.0,1.0,20.0,43.75,5.575,0.8,0.125,17.525,40.825,2.125,36.699999999999996,49.55,8.725,16.825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Damion Ratley,175,WR,CLE,2018,2018,31.0,6.0,0.0,0.0,0.0,0.0,54.0,29.0,407.0,1.0,18.0,29.0,407.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,10.899999999999999,0.0,0.675,9.775,38.75,5.45,10.899999999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,John Kelly,176,RB,LAR,2018,2018,13.0,0.0,32.0,96.0,0.0,7.0,3.0,2.0,27.0,0.0,1.0,34.0,123.0,0.0,0.0,1.0,31.0,3.05,6.025,2.025,3.375,16.675,0.125,1.7,16.675,2.25,3.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,Deon Cain,185,WR,IND,2018,2018,15.0,6.0,0.0,0.0,0.0,0.0,20.0,9.0,124.0,0.0,7.0,9.0,124.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.45,0.0,0.175,2.375,11.25,1.55,3.45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Ray-Ray McCloud,187,WR,BUF,2018,2018,48.0,8.0,8.0,84.0,0.0,1.0,94.0,64.0,390.0,0.0,23.0,72.0,474.0,0.0,11.0,3.0,50.0,6.45,1.35,0.15,4.55,31.425,1.05,6.425000000000001,58.324999999999996,3.425,4.675000000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Russell Gage,194,WR,ATL,2018,2018,61.0,21.0,6.0,21.0,0.0,1.0,287.0,193.0,2065.0,9.0,114.0,199.0,2086.0,9.0,3.0,18.0,25.0,1.875,0.35,0.1,10.55,54.275000000000006,3.175,34.05,65.625,6.925,10.375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Tremon Smith,196,WR,KAN,2018,2018,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.75,0.0,0.025,0.0,0.0,0.0,0.1,0.0,0.0,1.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Boston Scott,201,RB,NOR,2018,2018,45.0,10.0,228.0,992.0,13.0,57.0,78.0,62.0,499.0,1.0,21.0,290.0,1491.0,14.0,7.0,9.0,39.4,3.25,17.25,3.975,5.85,35.175,1.1500000000000001,9.25,60.75,4.725,3.8749999999999996,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Trenton Cannon,204,RB,NYJ,2018,2018,46.0,0.0,51.0,150.0,1.0,9.0,28.0,20.0,160.0,0.0,5.0,71.0,310.0,1.0,1.0,2.0,27.525,1.9,2.45,0.8499999999999999,3.45,18.325,0.325,2.525,42.0,2.775,2.45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
